age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
25,student,single,unknown,no,277,no,no,cellular,27,311,2,-1,0,unknown,yes
29,self-employed,single,tertiary,no,655,no,no,cellular,23,273,1,-1,0,unknown,yes
44,admin.,divorced,primary,no,429,yes,no,telephone,23,80,1,-1,0,unknown,yes
28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,199,1,92,14,success,yes
55,management,married,tertiary,no,568,no,no,cellular,12,940,10,-1,0,unknown,yes
35,blue-collar,married,primary,no,22,yes,no,cellular,15,1190,2,302,2,other,yes
38,housemaid,divorced,secondary,no,70,no,no,cellular,27,255,3,148,1,success,yes
25,management,single,tertiary,no,362,no,no,cellular,3,617,2,-1,0,unknown,yes
71,retired,married,primary,no,2600,no,no,cellular,7,212,1,-1,0,unknown,yes
32,management,single,tertiary,no,935,no,no,cellular,9,165,1,91,7,success,yes
27,student,single,tertiary,no,3733,yes,no,cellular,22,198,1,98,6,success,yes
68,retired,married,secondary,no,0,no,no,cellular,22,586,1,-1,0,unknown,yes
53,unemployed,divorced,secondary,no,587,no,no,cellular,19,561,1,-1,0,unknown,yes
46,management,married,tertiary,no,0,no,no,cellular,3,305,13,-1,0,unknown,yes
42,blue-collar,married,secondary,no,2913,no,no,cellular,3,705,1,195,1,failure,yes
42,technician,divorced,secondary,no,19,no,no,cellular,20,875,4,-1,0,unknown,yes
57,retired,divorced,primary,no,63,no,yes,cellular,25,1448,17,-1,0,unknown,yes
58,admin.,married,secondary,no,169,no,no,cellular,13,336,3,87,5,success,yes
47,technician,married,secondary,no,1167,yes,no,cellular,4,505,1,96,6,success,yes
31,self-employed,married,tertiary,no,168,no,no,cellular,4,193,2,-1,0,unknown,yes
32,technician,married,secondary,no,303,yes,no,cellular,8,150,1,267,4,failure,yes
46,management,married,tertiary,no,273,yes,no,cellular,18,910,2,184,4,success,yes
59,housemaid,married,primary,no,100,no,no,cellular,5,1134,1,-1,0,unknown,yes
30,services,married,secondary,no,129,yes,no,unknown,26,1446,7,-1,0,unknown,yes
27,technician,single,tertiary,no,372,yes,yes,cellular,25,728,2,-1,0,unknown,yes
51,management,married,tertiary,no,4917,no,no,cellular,23,113,1,-1,0,unknown,yes
30,entrepreneur,single,primary,no,0,yes,yes,unknown,27,1051,1,-1,0,unknown,yes
48,management,married,tertiary,no,1167,yes,yes,cellular,1,264,1,-1,0,unknown,yes
29,technician,single,secondary,no,674,no,no,cellular,30,483,1,13,5,success,yes
38,technician,married,secondary,no,5115,yes,no,cellular,2,318,1,95,7,success,yes
28,management,single,tertiary,no,187,no,no,cellular,9,206,1,92,1,success,yes
60,management,divorced,tertiary,no,366,no,no,cellular,3,593,1,-1,0,unknown,yes
37,management,married,tertiary,no,393,yes,no,cellular,14,567,3,275,4,failure,yes
26,blue-collar,single,secondary,no,-29,yes,no,cellular,10,998,4,-1,0,unknown,yes
57,blue-collar,married,primary,no,3109,no,no,cellular,2,482,2,-1,0,unknown,yes
73,retired,married,tertiary,no,448,no,no,cellular,24,136,1,-1,0,unknown,yes
49,blue-collar,married,primary,no,128,no,no,cellular,12,696,2,-1,0,unknown,yes
24,technician,married,secondary,no,556,yes,no,cellular,8,278,1,94,4,success,yes
59,retired,married,unknown,no,1033,no,no,unknown,11,1199,1,-1,0,unknown,yes
35,technician,single,tertiary,no,1880,no,no,cellular,20,154,1,-1,0,unknown,yes
42,services,single,secondary,no,3403,yes,no,cellular,7,215,1,99,1,failure,yes
36,technician,divorced,secondary,no,1,no,no,cellular,8,1242,3,-1,0,unknown,yes
25,management,single,tertiary,no,219,no,no,cellular,4,576,1,96,1,success,yes
60,admin.,divorced,secondary,no,-41,yes,yes,cellular,6,1658,1,262,1,failure,yes
68,retired,married,tertiary,no,2812,no,no,cellular,3,392,4,181,3,success,yes
34,management,single,tertiary,no,5,no,no,cellular,18,370,2,-1,0,unknown,yes
31,management,married,tertiary,no,10884,no,no,cellular,10,294,3,98,2,success,yes
37,management,single,tertiary,no,1027,yes,no,cellular,2,313,1,152,2,success,yes
50,technician,married,secondary,no,3370,no,no,cellular,21,531,2,80,2,success,yes
35,services,single,secondary,no,719,yes,no,cellular,18,1359,3,368,3,failure,yes
61,retired,married,secondary,no,243,no,no,cellular,20,194,1,-1,0,unknown,yes
47,technician,married,secondary,no,1167,yes,no,cellular,30,968,1,87,5,failure,yes
59,management,married,tertiary,no,474,no,no,cellular,21,252,1,-1,0,unknown,yes
26,technician,single,secondary,no,223,no,yes,cellular,21,1002,3,-1,0,unknown,yes
43,technician,single,unknown,no,11115,no,no,cellular,23,476,1,74,2,success,yes
31,student,married,primary,no,46,yes,no,cellular,10,487,1,-1,0,unknown,yes
39,self-employed,married,tertiary,no,-3058,yes,yes,cellular,17,882,3,-1,0,unknown,yes
46,management,married,tertiary,no,242,no,no,cellular,4,120,2,96,1,success,yes
37,management,married,tertiary,no,238,no,no,cellular,3,185,1,92,1,success,yes
35,blue-collar,married,secondary,no,1454,yes,no,cellular,12,323,1,182,4,success,yes
29,technician,married,secondary,no,273,no,no,cellular,4,2775,2,-1,0,unknown,yes
60,retired,married,secondary,no,11,no,no,cellular,29,265,1,586,2,failure,yes
25,blue-collar,single,secondary,no,217,yes,no,cellular,18,504,1,-1,0,unknown,yes
21,admin.,single,secondary,no,524,no,no,cellular,26,185,1,-1,0,unknown,yes
44,management,married,tertiary,no,2383,no,no,cellular,1,571,2,-1,0,unknown,yes
31,admin.,married,secondary,no,35,no,no,cellular,30,615,1,-1,0,unknown,yes
43,technician,married,tertiary,no,4333,yes,no,cellular,20,1490,3,-1,0,unknown,yes
55,technician,divorced,tertiary,no,0,no,no,cellular,18,237,1,-1,0,unknown,yes
33,admin.,single,tertiary,no,7608,no,no,cellular,30,238,4,-1,0,unknown,yes
31,technician,single,secondary,no,846,no,no,cellular,26,405,3,205,2,failure,yes
59,self-employed,married,tertiary,no,2013,no,no,cellular,19,222,4,94,2,success,yes
56,management,married,tertiary,no,1390,yes,no,cellular,18,543,1,-1,0,unknown,yes
35,admin.,married,secondary,no,2374,yes,no,cellular,11,765,2,183,5,success,yes
41,blue-collar,married,primary,no,1461,yes,no,unknown,6,554,2,-1,0,unknown,yes
54,management,divorced,secondary,no,300,yes,no,cellular,20,562,2,-1,0,unknown,yes
40,admin.,married,secondary,no,341,no,no,cellular,31,1142,5,-1,0,unknown,yes
26,management,single,tertiary,no,2786,no,no,cellular,23,415,1,-1,0,unknown,yes
31,management,single,tertiary,no,165,no,yes,cellular,8,523,2,-1,0,unknown,yes
49,management,married,tertiary,no,5887,no,no,cellular,4,439,3,185,5,success,yes
30,technician,single,tertiary,no,655,no,no,cellular,6,384,2,-1,0,unknown,yes
47,technician,married,secondary,no,3466,yes,no,cellular,11,853,2,-1,0,unknown,yes
42,unemployed,married,tertiary,no,576,no,no,cellular,3,447,2,96,1,success,yes
54,management,married,tertiary,no,1464,no,no,cellular,30,157,1,-1,0,unknown,yes
59,retired,single,secondary,no,2,no,no,telephone,2,935,1,-1,0,unknown,yes
34,unemployed,single,tertiary,no,1974,no,no,cellular,22,355,1,342,3,success,yes
42,management,married,primary,no,5310,yes,no,cellular,20,273,1,90,3,success,yes
32,technician,single,tertiary,no,654,yes,no,cellular,25,615,4,-1,0,unknown,yes
27,student,single,secondary,no,213,no,no,cellular,27,378,1,-1,0,unknown,yes
78,retired,married,primary,no,8556,no,no,telephone,21,137,2,-1,0,unknown,yes
32,admin.,married,tertiary,no,653,no,no,cellular,2,84,1,-1,0,unknown,yes
34,blue-collar,single,secondary,no,4536,yes,no,cellular,21,963,1,-1,0,unknown,yes
30,technician,married,tertiary,no,526,yes,yes,unknown,26,677,3,-1,0,unknown,yes
44,admin.,divorced,secondary,no,163,yes,no,cellular,14,1669,2,-1,0,unknown,yes
55,blue-collar,married,primary,no,3485,no,no,cellular,18,625,4,-1,0,unknown,yes
35,management,single,tertiary,no,5958,yes,no,cellular,22,215,1,-1,0,unknown,yes
61,management,married,tertiary,no,997,no,no,cellular,22,269,1,104,1,success,yes
38,housemaid,married,primary,no,196,no,no,cellular,30,574,1,-1,0,unknown,yes
29,blue-collar,married,secondary,no,940,yes,yes,cellular,15,382,1,-1,0,unknown,yes
37,admin.,married,tertiary,no,3913,yes,no,cellular,27,124,1,-1,0,unknown,yes
52,technician,divorced,secondary,no,1005,yes,no,cellular,2,195,1,-1,0,unknown,yes
57,technician,divorced,tertiary,no,126,no,no,telephone,4,166,2,-1,0,unknown,yes
24,blue-collar,married,secondary,no,272,no,no,cellular,16,105,2,94,2,success,yes
41,technician,married,tertiary,no,67,yes,no,cellular,19,814,1,-1,0,unknown,yes
26,admin.,single,tertiary,no,760,yes,no,cellular,4,456,2,281,5,success,yes
33,technician,single,tertiary,no,149,yes,no,cellular,19,424,2,182,1,other,yes
28,blue-collar,single,secondary,no,1348,yes,no,cellular,6,221,2,-1,0,unknown,yes
31,self-employed,married,tertiary,no,168,no,no,cellular,4,193,2,-1,0,unknown,yes
31,management,single,tertiary,no,617,no,no,cellular,4,1161,1,97,2,success,yes
49,management,married,tertiary,no,1167,yes,yes,cellular,24,249,1,91,14,success,yes
34,management,married,tertiary,no,0,yes,no,cellular,7,262,1,99,2,success,yes
30,blue-collar,married,primary,no,5,no,no,cellular,23,282,1,203,1,success,yes
44,admin.,divorced,secondary,no,163,yes,no,cellular,14,1669,2,-1,0,unknown,yes
33,admin.,married,secondary,no,920,no,no,cellular,16,130,1,95,2,failure,yes
33,admin.,single,tertiary,no,235,yes,no,cellular,18,525,1,-1,0,unknown,yes
39,self-employed,married,tertiary,no,-3058,yes,yes,cellular,17,882,3,-1,0,unknown,yes
85,retired,divorced,primary,no,7613,no,no,cellular,18,355,3,-1,0,unknown,yes
60,technician,married,primary,no,65,yes,no,unknown,9,1028,2,-1,0,unknown,yes
48,unemployed,married,secondary,no,817,no,no,cellular,14,517,1,282,4,success,yes
44,management,married,tertiary,no,1954,no,no,cellular,2,294,1,-1,0,unknown,yes
56,retired,married,primary,no,9367,no,no,telephone,13,271,2,92,4,success,yes
32,management,married,tertiary,no,607,yes,no,unknown,18,1060,5,-1,0,unknown,yes
57,technician,married,tertiary,no,1181,no,no,cellular,29,169,2,182,2,success,yes
33,blue-collar,single,tertiary,no,700,no,no,cellular,9,126,1,88,1,success,yes
46,admin.,single,secondary,no,849,yes,no,unknown,5,508,2,-1,0,unknown,yes
55,services,divorced,secondary,no,0,no,no,cellular,27,262,6,193,4,success,yes
51,admin.,married,tertiary,no,0,yes,yes,cellular,8,124,2,-1,0,unknown,yes
30,admin.,married,secondary,no,4457,yes,no,cellular,21,566,4,-1,0,unknown,yes
35,admin.,married,secondary,no,2,yes,no,cellular,18,194,1,-1,0,unknown,yes
26,blue-collar,single,secondary,no,191,yes,no,cellular,6,550,1,-1,0,unknown,yes
42,admin.,divorced,secondary,no,2129,no,no,cellular,13,633,1,182,2,other,yes
40,admin.,single,secondary,no,985,yes,no,cellular,4,592,3,50,8,failure,yes
57,management,married,tertiary,no,2845,yes,no,telephone,19,1143,5,-1,0,unknown,yes
34,management,married,tertiary,no,158,no,no,cellular,9,212,3,181,6,success,yes
41,self-employed,married,secondary,no,3123,yes,no,cellular,3,1203,2,135,2,failure,yes
24,blue-collar,married,primary,no,656,yes,no,unknown,16,894,1,-1,0,unknown,yes
25,self-employed,single,tertiary,no,42,yes,no,cellular,3,320,1,-1,0,unknown,yes
41,admin.,married,secondary,no,2498,no,no,cellular,12,411,1,-1,0,unknown,yes
32,blue-collar,single,secondary,no,400,no,no,cellular,4,268,3,-1,0,unknown,yes
35,management,single,tertiary,no,331,no,no,cellular,14,857,2,-1,0,unknown,yes
77,retired,married,secondary,no,638,no,no,cellular,11,288,1,188,1,success,yes
26,unemployed,single,secondary,no,632,no,no,cellular,12,312,3,181,1,success,yes
58,management,divorced,tertiary,no,5037,yes,no,cellular,18,1437,2,-1,0,unknown,yes
58,retired,married,tertiary,no,1425,no,no,cellular,30,224,1,-1,0,unknown,yes
48,management,single,tertiary,no,5689,no,no,cellular,12,262,1,-1,0,unknown,yes
72,retired,married,primary,no,2304,no,no,telephone,5,510,4,-1,0,unknown,yes
53,management,married,tertiary,no,3591,yes,no,cellular,5,306,2,181,2,other,yes
29,management,single,tertiary,no,765,no,no,cellular,16,238,1,-1,0,unknown,yes
38,management,married,unknown,no,76,no,no,cellular,16,261,1,-1,0,unknown,yes
46,technician,married,secondary,no,57,no,no,unknown,28,796,1,-1,0,unknown,yes
30,management,married,tertiary,no,10884,no,no,cellular,4,333,2,-1,0,unknown,yes
27,management,married,tertiary,no,893,no,no,cellular,16,154,2,-1,0,unknown,yes
45,blue-collar,divorced,primary,no,-207,no,no,cellular,15,878,2,-1,0,unknown,yes
49,management,divorced,tertiary,no,348,no,no,cellular,30,125,1,-1,0,unknown,yes
33,technician,married,secondary,no,303,yes,no,cellular,3,355,1,301,5,success,yes
71,retired,married,secondary,no,5715,no,no,cellular,17,747,2,-1,0,unknown,yes
35,housemaid,married,primary,no,113,yes,no,cellular,17,923,2,-1,0,unknown,yes
35,management,divorced,tertiary,no,0,yes,no,telephone,29,171,1,-1,0,unknown,yes
32,student,single,tertiary,no,1138,no,no,telephone,10,402,3,-1,0,unknown,yes
32,blue-collar,single,secondary,no,400,no,no,cellular,4,268,3,-1,0,unknown,yes
29,management,single,tertiary,no,1445,no,no,cellular,26,328,2,143,2,success,yes
40,admin.,married,secondary,no,2574,yes,no,cellular,15,432,1,176,1,failure,yes
61,retired,married,secondary,no,569,no,no,cellular,4,219,1,-1,0,unknown,yes
72,retired,married,primary,no,1388,no,no,telephone,20,513,1,-1,0,unknown,yes
53,services,divorced,secondary,no,765,yes,no,cellular,14,959,3,174,7,other,yes
25,student,single,secondary,no,331,no,no,telephone,26,170,4,-1,0,unknown,yes
34,admin.,married,secondary,no,869,no,no,unknown,6,1677,1,-1,0,unknown,yes
54,management,single,tertiary,no,4393,yes,no,unknown,16,1297,3,-1,0,unknown,yes
66,housemaid,married,primary,no,1230,no,no,cellular,17,726,3,-1,0,unknown,yes
30,blue-collar,married,secondary,no,0,yes,yes,cellular,10,1399,1,-1,0,unknown,yes
51,self-employed,married,tertiary,no,5350,yes,yes,cellular,31,612,4,-1,0,unknown,yes
53,technician,married,tertiary,no,395,no,no,cellular,29,136,1,148,1,failure,yes
25,student,single,secondary,no,154,no,no,cellular,2,382,1,183,3,success,yes
60,retired,married,secondary,no,975,no,no,cellular,16,303,1,792,1,failure,yes
50,management,divorced,tertiary,no,810,no,no,cellular,4,510,3,-1,0,unknown,yes
34,blue-collar,married,secondary,no,262,no,no,cellular,1,339,1,-1,0,unknown,yes
31,unemployed,divorced,primary,no,0,yes,no,unknown,30,745,12,-1,0,unknown,yes
31,technician,single,secondary,no,2544,no,no,cellular,12,229,1,279,2,success,yes
32,management,single,tertiary,no,0,yes,no,cellular,30,370,3,-1,0,unknown,yes
30,blue-collar,married,secondary,no,167,yes,no,cellular,10,255,1,-1,0,unknown,yes
30,blue-collar,single,tertiary,no,297,no,no,cellular,7,465,4,-1,0,unknown,yes
29,blue-collar,single,secondary,no,-20,no,yes,cellular,21,574,1,-1,0,unknown,yes
46,management,married,tertiary,no,349,no,no,cellular,14,466,4,88,3,success,yes
29,self-employed,single,tertiary,no,1579,no,no,cellular,13,190,1,92,5,success,yes
41,blue-collar,married,secondary,no,2823,yes,no,unknown,14,858,1,-1,0,unknown,yes
25,technician,married,tertiary,no,2551,no,no,cellular,28,400,3,-1,0,unknown,yes
72,retired,married,secondary,no,1129,no,no,cellular,25,208,1,91,1,success,yes
43,housemaid,single,primary,no,800,yes,no,cellular,13,902,1,-1,0,unknown,yes
30,unemployed,single,tertiary,no,1159,no,no,telephone,5,366,1,-1,0,unknown,yes
27,blue-collar,single,secondary,yes,-27,no,no,unknown,23,498,2,-1,0,unknown,yes
35,blue-collar,married,tertiary,no,2999,no,no,unknown,12,1141,6,-1,0,unknown,yes
43,management,single,tertiary,no,1304,no,no,cellular,6,501,2,-1,0,unknown,yes
34,self-employed,single,tertiary,no,462,no,no,cellular,21,1877,3,-1,0,unknown,yes
26,management,single,tertiary,no,943,no,no,cellular,11,166,1,195,1,success,yes
82,retired,married,primary,no,8603,no,no,cellular,7,429,1,-1,0,unknown,yes
58,admin.,married,secondary,no,169,no,no,cellular,13,336,3,87,5,success,yes
26,management,single,tertiary,no,3,yes,yes,cellular,1,149,1,350,1,success,yes
26,blue-collar,single,primary,no,-887,yes,no,cellular,18,827,2,-1,0,unknown,yes
59,management,married,tertiary,no,474,no,no,cellular,21,252,1,-1,0,unknown,yes
31,management,single,tertiary,no,147,no,no,cellular,9,469,1,181,2,success,yes
24,unemployed,single,secondary,no,2573,no,no,cellular,24,375,2,-1,0,unknown,yes
54,management,married,secondary,no,1134,yes,no,cellular,25,1330,3,-1,0,unknown,yes
31,blue-collar,married,secondary,no,671,yes,no,unknown,18,704,4,-1,0,unknown,yes
38,management,single,tertiary,no,619,yes,no,unknown,6,460,4,-1,0,unknown,yes
41,management,married,tertiary,no,27696,no,no,cellular,12,138,2,184,3,success,yes
51,housemaid,married,unknown,no,2337,yes,no,cellular,16,251,2,266,3,other,yes
72,retired,divorced,tertiary,no,438,no,no,cellular,23,279,1,-1,0,unknown,yes
71,housemaid,divorced,primary,no,1311,no,no,cellular,10,301,2,91,1,success,yes
52,management,married,unknown,no,1708,no,no,unknown,6,310,1,75,4,failure,yes
50,technician,married,secondary,no,2218,yes,no,cellular,17,711,1,-1,0,unknown,yes
66,housemaid,married,primary,no,1230,no,no,cellular,17,726,3,-1,0,unknown,yes
36,technician,single,secondary,no,376,no,no,cellular,13,193,1,92,1,success,yes
53,technician,married,tertiary,no,395,no,no,cellular,29,136,1,148,1,failure,yes
29,technician,single,secondary,no,382,no,no,cellular,5,409,4,-1,0,unknown,yes
38,housemaid,divorced,secondary,no,70,no,no,cellular,1,263,1,-1,0,unknown,yes
46,blue-collar,married,unknown,no,9328,yes,no,cellular,5,725,3,-1,0,unknown,yes
52,management,married,tertiary,no,31,no,no,cellular,10,135,1,-1,0,unknown,yes
43,retired,married,secondary,no,860,no,no,telephone,30,132,1,-1,0,unknown,yes
46,technician,married,unknown,no,3308,no,no,cellular,28,219,2,-1,0,unknown,yes
48,entrepreneur,single,secondary,no,315,no,no,unknown,11,271,1,-1,0,unknown,yes
33,technician,married,secondary,no,4,yes,yes,unknown,18,625,2,-1,0,unknown,yes
57,retired,married,tertiary,no,1269,no,no,cellular,31,1120,1,-1,0,unknown,yes
25,admin.,single,tertiary,no,3730,yes,no,cellular,27,353,1,-1,0,unknown,yes
42,admin.,divorced,secondary,no,2129,no,no,cellular,13,633,1,182,2,other,yes
60,management,married,tertiary,no,2281,no,no,cellular,5,230,2,-1,0,unknown,yes
30,blue-collar,married,secondary,no,309,yes,no,unknown,7,1574,2,-1,0,unknown,yes
52,services,married,secondary,no,659,no,no,cellular,27,113,1,-1,0,unknown,yes
51,unemployed,divorced,tertiary,no,0,no,no,cellular,31,574,2,-1,0,unknown,yes
50,management,married,tertiary,no,253,no,no,cellular,28,513,9,-1,0,unknown,yes
29,self-employed,single,tertiary,no,121,yes,no,unknown,30,1500,2,-1,0,unknown,yes
34,management,single,tertiary,no,76,yes,no,cellular,13,747,2,371,3,failure,yes
56,management,married,unknown,no,4623,no,no,cellular,17,348,1,-1,0,unknown,yes
